"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"JPN","Japan","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2011","2011",9.73850017154638,,
"JPN","Japan","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2012","2012",9.66284055045582,,
"JPN","Japan","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2013","2013",9.62481342693192,,
"JPN","Japan","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2014","2014",9.60679487083764,,
"JPN","Japan","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2015","2015",9.55597180670216,,
"JPN","Japan","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2016","2016",9.60319451622785,,
"JPN","Japan","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2017","2017",9.64666767319455,,
"JPN","Japan","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2018","2018",9.67735626389656,,
"JPN","Japan","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2019","2019",9.67593826554321,,
"JPN","Japan","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2020","2020",9.53360040091291,,
"JPN","Japan","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2021","2021",9.43620311629373,,
"KOR","Korea","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2010","2010",12.5309336141477,,
"KOR","Korea","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2011","2011",12.5591296111586,,
"KOR","Korea","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2012","2012",12.5871240320779,,
"KOR","Korea","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2013","2013",12.6063462576959,,
"KOR","Korea","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2014","2014",12.5469308598964,,
"KOR","Korea","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2015","2015",12.4724817711458,,
"KOR","Korea","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2016","2016",12.3541160880318,,
"KOR","Korea","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2017","2017",12.002188633824,,
"KOR","Korea","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2018","2018",11.607360425583,,
"KOR","Korea","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2019","2019",11.2023804802665,,
"KOR","Korea","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2020","2020",10.754027448668,,
"KOR","Korea","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2021","2021",10.270266549632,,
"KOR","Korea","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2010","2010",13.9707771926932,,
"KOR","Korea","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2011","2011",14.0453836472288,,
"KOR","Korea","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2012","2012",14.1188722288702,,
"KOR","Korea","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2013","2013",14.1357520543838,,
"KOR","Korea","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2014","2014",14.0402876359934,,
"KOR","Korea","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2015","2015",13.9240864516987,,
"KOR","Korea","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2016","2016",13.7741888700725,,
"KOR","Korea","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2017","2017",13.3526232269887,,
"KOR","Korea","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2018","2018",12.8587033573412,,
"KOR","Korea","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2019","2019",12.3295011305972,,
"KOR","Korea","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2020","2020",11.7447116649645,,
"KOR","Korea","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2021","2021",11.1606395184999,,
"KOR","Korea","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2010","2010",13.2538789111991,,
"KOR","Korea","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2011","2011",13.3052789817368,,
"KOR","Korea","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2012","2012",13.3556665992628,,
"KOR","Korea","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2013","2013",13.3731985748725,,
"KOR","Korea","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2014","2014",13.2957206108879,,
"KOR","Korea","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2015","2015",13.2005155273414,,
"KOR","Korea","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2016","2016",13.0658728176997,,
"KOR","Korea","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2017","2017",12.6788740395582,,
"KOR","Korea","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2018","2018",12.2481242533448,,
"KOR","Korea","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2019","2019",11.8324139122897,,
"KOR","Korea","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2020","2020",11.4023878159833,,
"KOR","Korea","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2021","2021",10.8702183381404,,
"LUX","Luxembourg","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2010","2010",11.5863010367186,,
"LUX","Luxembourg","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2011","2011",11.7176477824464,,
"LUX","Luxembourg","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2012","2012",11.8342104570197,,
"LUX","Luxembourg","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2013","2013",11.7921905778825,,
"LUX","Luxembourg","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2014","2014",11.7033149012154,,
"LUX","Luxembourg","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2015","2015",11.6783618112745,,
"LUX","Luxembourg","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2016","2016",11.6842887824219,,
"LUX","Luxembourg","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2017","2017",11.6128119060137,,
"LUX","Luxembourg","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2018","2018",11.450952371501,,
"LUX","Luxembourg","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2019","2019",11.2899876037617,,
"LUX","Luxembourg","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2020","2020",11.0990495103877,,
"LUX","Luxembourg","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2021","2021",10.9313002079905,,
"LUX","Luxembourg","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2010","2010",12.2088455403271,,
"LUX","Luxembourg","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2011","2011",12.3556474661338,,
"LUX","Luxembourg","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2012","2012",12.470909509243,,
"LUX","Luxembourg","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2013","2013",12.4071341573356,,
"LUX","Luxembourg","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2014","2014",12.2852239845483,,
"LUX","Luxembourg","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2015","2015",12.1712000672307,,
"LUX","Luxembourg","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2016","2016",12.112387552703,,
"LUX","Luxembourg","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2017","2017",12.0685684533048,,
"LUX","Luxembourg","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2018","2018",11.935141926112,,
"LUX","Luxembourg","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2019","2019",11.7895108146675,,
"LUX","Luxembourg","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2020","2020",11.684520469348,,
"LUX","Luxembourg","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2021","2021",11.5598846897391,,
"LUX","Luxembourg","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2010","2010",11.89577732058,,
"LUX","Luxembourg","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2011","2011",12.0354740320748,,
"LUX","Luxembourg","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2012","2012",12.1521342795582,,
"LUX","Luxembourg","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2013","2013",12.0997574343251,,
"LUX","Luxembourg","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2014","2014",11.9946721503014,,
"LUX","Luxembourg","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2015","2015",11.9254571150183,,
"LUX","Luxembourg","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2016","2016",11.899207999191,,
"LUX","Luxembourg","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2017","2017",11.8417941533059,,
"LUX","Luxembourg","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2018","2018",11.6943827617403,,
"LUX","Luxembourg","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2019","2019",11.5412344778977,,
"LUX","Luxembourg","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2020","2020",11.3936419458355,,
"LUX","Luxembourg","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2021","2021",11.2477814718528,,
"MEX","Mexico","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2010","2010",18.4028548544696,,
"MEX","Mexico","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2011","2011",18.2638800430478,,
"MEX","Mexico","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2012","2012",18.1065862356382,,
"MEX","Mexico","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2013","2013",17.932347096146,,
"MEX","Mexico","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2014","2014",17.7459842039075,,
"MEX","Mexico","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2015","2015",17.55462870709,,
"MEX","Mexico","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2016","2016",17.3568570250172,,
"MEX","Mexico","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2017","2017",17.1553033032295,,
"MEX","Mexico","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2018","2018",16.9600015059663,,
"MEX","Mexico","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2019","2019",16.7741874662994,,
"MEX","Mexico","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2020","2020",16.5985901651308,,
"MEX","Mexico","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2021","2021",16.4329400463414,,
"MEX","Mexico","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2010","2010",19.0758878023883,,
"MEX","Mexico","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2011","2011",19.0558923013955,,
"MEX","Mexico","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2012","2012",18.9942793614561,,
"MEX","Mexico","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2013","2013",18.8956531752365,,
"MEX","Mexico","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2014","2014",18.76633823798,,
"MEX","Mexico","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2015","2015",18.6119618175516,,
"MEX","Mexico","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2016","2016",18.4387269254557,,
"MEX","Mexico","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2017","2017",18.2522076616123,,
"MEX","Mexico","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2018","2018",18.0650696092403,,
"MEX","Mexico","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2019","2019",17.8846168243408,,
"MEX","Mexico","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2020","2020",17.7133634573254,,
"MEX","Mexico","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2021","2021",17.5508917518338,,
"MEX","Mexico","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2010","2010",18.732254902565,,
"MEX","Mexico","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2011","2011",18.6515734091102,,
"MEX","Mexico","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2012","2012",18.5411645565463,,
"MEX","Mexico","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2013","2013",18.4039636203203,,
"MEX","Mexico","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2014","2014",18.2455551383808,,
"MEX","Mexico","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2015","2015",18.0723375289869,,
"MEX","Mexico","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2016","2016",17.8866189847033,,
"MEX","Mexico","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2017","2017",17.6924352982465,,
"MEX","Mexico","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2018","2018",17.5011166916147,,
"MEX","Mexico","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2019","2019",17.3178992497185,,
"MEX","Mexico","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2020","2020",17.1443877293188,,
"MEX","Mexico","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2021","2021",16.9802402511749,,
"NLD","Netherlands","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2010","2010",11.9226121440039,,
"NLD","Netherlands","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2011","2011",11.9212369973204,,
"NLD","Netherlands","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2012","2012",11.9002143771714,,
"NLD","Netherlands","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2013","2013",11.8976473106599,,
"NLD","Netherlands","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2014","2014",11.9049339431987,,
"NLD","Netherlands","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2015","2015",11.9213830247505,,
"NLD","Netherlands","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2016","2016",11.9457067446146,,
"NLD","Netherlands","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2017","2017",11.9701453763467,,
"NLD","Netherlands","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2018","2018",11.9993509697022,,
"NLD","Netherlands","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2019","2019",12.0110529778014,,
"NLD","Netherlands","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2020","2020",11.9678070309204,,
"NLD","Netherlands","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2021","2021",11.9513697185255,,
"NLD","Netherlands","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2010","2010",12.5782044314821,,
"NLD","Netherlands","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2011","2011",12.5811658155211,,
"NLD","Netherlands","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2012","2012",12.5597535993207,,
"NLD","Netherlands","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2013","2013",12.5535431305074,,
"NLD","Netherlands","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2014","2014",12.5798860158966,,
"NLD","Netherlands","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2015","2015",12.6107772219709,,
"NLD","Netherlands","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2016","2016",12.6415369334808,,
"NLD","Netherlands","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2017","2017",12.6593651578612,,
"NLD","Netherlands","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2018","2018",12.6621379015184,,
"NLD","Netherlands","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2019","2019",12.6441875898697,,
"NLD","Netherlands","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2020","2020",12.5921770667312,,
"NLD","Netherlands","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2021","2021",12.563063128179,,
"NLD","Netherlands","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2010","2010",12.247085382889,,
"NLD","Netherlands","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2011","2011",12.2479059279315,,
"NLD","Netherlands","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2012","2012",12.2267414138724,,
"NLD","Netherlands","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2013","2013",12.2224199214136,,
"NLD","Netherlands","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2014","2014",12.2392530142885,,
"NLD","Netherlands","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2015","2015",12.2630294998354,,
"NLD","Netherlands","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2016","2016",12.2908009799467,,
"NLD","Netherlands","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2017","2017",12.3121573704732,,
"NLD","Netherlands","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2018","2018",12.3283693200791,,
"NLD","Netherlands","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2019","2019",12.3255075447066,,
"NLD","Netherlands","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2020","2020",12.2780781469484,,
"NLD","Netherlands","T","Total","15-24_SHARE","Share of 15 to 24 - youth","2021","2021",12.2554568119851,,
"NZL","New Zealand","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2010","2010",13.7473570560979,,
"NZL","New Zealand","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2011","2011",13.701124799143,,
"NZL","New Zealand","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2012","2012",13.6389862855621,,
"NZL","New Zealand","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2013","2013",13.5719635226221,,
"NZL","New Zealand","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2014","2014",13.5061717663421,,
"NZL","New Zealand","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2015","2015",13.4356431411106,,
"NZL","New Zealand","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2016","2016",13.3081824279007,,
"NZL","New Zealand","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2017","2017",13.0959726850138,,
"NZL","New Zealand","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2018","2018",12.8528637927545,,
"NZL","New Zealand","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2019","2019",12.6430365615406,,
"NZL","New Zealand","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2020","2020",12.4346468981662,,
"NZL","New Zealand","W","Women","15-24_SHARE","Share of 15 to 24 - youth","2021","2021",12.1757370935788,,
"NZL","New Zealand","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2010","2010",14.6308220143817,,
"NZL","New Zealand","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2011","2011",14.686508676992,,
"NZL","New Zealand","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2012","2012",14.6728538283063,,
"NZL","New Zealand","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2013","2013",14.7007642021913,,
"NZL","New Zealand","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2014","2014",14.7844924854448,,
"NZL","New Zealand","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2015","2015",14.8773181798159,,
"NZL","New Zealand","M","Men","15-24_SHARE","Share of 15 to 24 - youth","2016","2016",14.7378140433756,,
